20240019,2024/06/04,11:31,0,,10,2024/06/04,M,20230130,2101682251,11,27225,2,11 BALE,SHRI RAM,RIBBON NYLON 50 MM UNDYED,BY VEH NO. UP78CT0406 MAT. INAT 16:00 HRS. & DATED,06/04/2024 CHECKED BY DUR SHRI VISHAL & GATE STAFF,PRADEEP,,,Y,5806,09ADWPK1340G1ZE,N,N,9.3333,2.5,6352.48,2.5,6352.48,0,0
20240020,2024/06/04,11:35,0,,8,2024/06/04,M,20230394,2101797032,11,70785,2,11 BALE,SHRI RAM,BRAIDED CORD. NY.CORE.380KGF LT.WT.,BY VEH NO. UP78CT0406 MAT. INAT 16:00 HRS. & DATED,06/04/2024 CHECKED BY DUR SHRI VISHAL & GATE STAFF,PRADEEP,,,Y,5607,09ADWPK1340G1ZE,N,N,4.4286,6,18808.71,6,18808.71,0,0
20240021,2024/06/04,11:38,0,,12,2024/06/04,M,20230404,2101796702,2,2801,2,2 BALE,SHRI RAM,TAPE NY.26MM MED.STEEL GREY BS:700K,BY VEH NO. UP78CT0406 MAT. INAT 16:00 HRS. & DATED,06/04/2024 CHECKED BY DUR SHRI VISHAL & GATE STAFF,PRADEEP,,,Y,5806,09ADWPK1340G1ZE,N,N,12.4762,2.5,873.65,2.5,873.65,0,0
20240022,2024/06/04,11:48,0,,24-25/02,2024/04/04,M,20230590,1528636820,50,50,2,50 PACKS,FIRM REP,"EXHAUST FAN,230V,50HZ,450MM,1440RPM",BY E RIKSWA MAT.INA 1400 HRS.DT 04.04.2024 & CHECKED,BY DUR SRI CHANDRASEN JATAV & GATE STAFF SRI S K NIGAM,,,,Y,8414,09ORHPS4505J1Z2,N,N,4452.98,9,16981.7,9,16981.7,0,0
20240023,2024/08/04,12:22,0,,2024-25/03,2024/08/04,M,20230441,2110029021,2,3279,2,02 BOXES,SRI MOHD AHMED,METAL-RING 38 MM DIA,BY HAND MAT.INAT 1400 HRD.T 08.04.24 & CHECKED BY DUR,SRI CHANDRSEN & GATE STAFF SRI INDRA DEV/OS,,,,N,7326,07AEHFS1573H1ZV,N,N,9.483,0,0,0,0,18,5597.09
20240024,2024/08/04,12:25,0,,019/24-25,2024/08/04,M,20230454,2010797691,2,8774,2,02 CARTOONS,RAJU,TAPE PARA ARAMID 21 MM 900 KGF,BY HAND MAT.INAT 1400 HRS DT.08.04.24 & CHECKED BY DUR,SRI C B SINGH & GATE STAFF SRI S K NIGAM/JWM.,,,,N,5806,27AAAFT1739P2ZP,N,N,47.33,0,0,0,0,5,20765.12
20240025,2024/08/04,12:28,0,,1,2024/08/04,M,20230215,2110029012,3,1220,2,03 CARTOONS,SRI SACHIN VERMA,BUCKLE ADRDE/1429-01,BY HAND MT.INAT 1400 HRS.DT. 08.04.24 & CHECEKED BY,DUR SRI VISHAL & GATE STAFF SRI INDRADEV/OS,,,,Y,8804,09AAYFS2731C1ZY,N,N,124.58,9,13678.88,9,13687.88,0,0
20240026,2024/08/04,12:33,0,,2,2024/08/04,M,20220021,2110008014,1,50,2,01 BOX,SRI SACHIN VERMA,NIV PACK FRAME,BY HAND MAT.INAT 1400 HRS.DT.08.04.24 & CHECKED BY DUR,SRI VISHAL SONKAR & GATE STAFF SRI  INDRA DEV/OS,,,,Y,8804,09AAYFS2731C1ZY,N,N,360,9,1620,9,1620,0,0
20240027,2024/08/04,12:35,0,,2,2024/08/04,M,20230554,2101221594,1,480,2,01 BUNDLE,FIRM REP,TECHNICAL & SERVICING MANUAL OF HAP,BY HAND MAT. INAG 1400 HRS DT. 08.04.24 & CHECKED BY,DUR SRI VISHAL SONKAR & GATE STAFF SRI PRADEEP KUMAR,,,,Y,4911,09ANEPA8860F1Z0,N,N,60,9,2592,9,2592,0,0
20240028,2024/09/04,13:31,0,,38,2024/09/04,M,20230414,2101126379,2,8555,2,02 CARTOONS,SRI UDAY TIWARI,CORD COTTON BS40 KG U/D,BY E RIKSHAW MAT.INAT 1200 HRS.DT 09.04.24 & CHECKED BY,DUR SRI R S MEENA & GATE STAFF SRI INDRA DEV,,,,Y,5607,09AAACM9362J1Z2,N,N,13.8929,6,7131.23,6,7131.23,0,0
20240029,2024/09/04,13:34,0,,37,2024/09/04,M,20230413,2101126378,1,8400,2,01 CARTOON,SRI UDAY TIWARI,CORD COTTON BS 20 KG U/D.,BY E RIKSHAW MAT.INAT 1200 HRS.DT 09.04.24 & CHECKED BY,DUR SRI R S MEENA &  GATE STAFF SRI INDRADEV.,,,,Y,5607,09AAACM9362J1Z2,N,N,13.26,6,6687.02,6,6687.02,0,0
20240030,2024/09/04,13:36,0,,17,2024/09/04,M,20230394,2101797032,1,40139.6,2,7,SRI UDAY TIWARI,BRAIDED CORD. NY.CORE.380KGF LT.WT.,BY E RIKSHAW MAT.INAT 1200 HRS.DT 09.04.24 & CHECKED BY,DUR SRI R S MEENA& GATE STAFF SRI INDRADEV.,,,,Y,5607,09ADWPK1340G1ZE,N,N,4.4286,6,10665.73,6,10665.73,0,0
20240031,2024/09/04,13:39,0,,13,2024/09/04,M,20230359,2101877119,5,3415,2,05 BALES,SRI UDAY TIWARI,WEBBING NY. 44 MM 1815 KG STEELGREY,BY E RIKSHAW MAT.INAT 1200 HRS.DT. 09.04.24 & CHECKED,BY DUR SRI R S MEENA & GATE SAFF SRI INDRA DEV.,,,,Y,5806,09ADWPK1340G1ZE,N,N,32.9048,2.5,2809.25,2.5,2809.25,0,0
20240032,2024/09/04,13:42,0,,15,2024/09/04,M,20230360,2101877120,1,440,2,01 BALE,SRI UDAY TIWARI,WEBBING NY. 44 MM 2950 KG STEELGREY,BY E RIKSHAW  MAT.IN AT 1200 HRS.D 09.04.24 & CHECKED,BY DUR SRI R S MEENA & GATE STAFF SRI INDRA DEV.,,,,Y,5806,09ADWPK1340G1ZE,N,N,40,2.5,440,2.5,440,0,0
20240033,2024/09/04,13:45,0,,16,2024/09/04,M,20230324,2101116213,3,16989,2,03 BALES,SRI UDAY TIWARI,CORD NY. BRAD.2452 N/250 KGS U/D,BY E RIKSHAW MAT.INAT 1200 HRS.DT 09.04.24 & CHECKED BY,DUR SRI R S MEENA & GATE STAFF SRI INDRA DEV.,,,,Y,5806,09ADWPK1340G1ZE,N,N,3.9464,6,4022.72,6,4022.72,0,0
20240034,2024/09/04,13:47,0,,6,2024/09/04,M,20200358,2010071033,1,36,2,01 BOX,SRI FIRM REP,MALE CONNECTOR,BY HAND MAT.INAT 1200 HRS.DT 09.04.24 & CHECKED BY DUR,SRI R S MEENA & GATE STAFF SRI INDRA DEV/OS.,,,,Y,8804,09AAOFA1149E1ZK,N,N,380,9,1231.2,9,1231.2,0,0
20240035,2024/10/04,14:06,0,,1,2024/10/04,C,20231551,2101830052,4,100,2,04 NOS,FIRM REP,VELCRO TAPE BLACK 16 MM HOOK,BY HAND MT.INAT 1530 HRS.DT 10.04.24 & CHEKED BY DUR,SRI RAJESH & GATE STAFF SRI S CHATTEJI,MAT. VELCRO TAPE BLACK 16MM,M/S. CLASSIC FOAM INDUSTRIES KANPUR,,Y,5806,09ACXPK1726G2Z8,N,N,20,2.5,50,2.5,50,0,0
20240036,2024/10/04,14:10,0,,2,2024/10/04,C,20231553,2101830053,4,100,2,04 NOS,FIRM REP,VELCRO TAPE BLACK 16 MM LOOP,BY HAND MAT.INAT 1530 HRS.DT 10.04.24 & CHECKED BY DUR,SRI RAJESH & GATE STAFF SRI S CHATTERJI.,MAT. VELCRO TAPE BLACK 16 MM LOOP.,M/S. CLASSIC FOAM INDUSTRIES KANPUR.,,Y,5806,09ACXPK1726G2Z8,N,N,20,2.5,50,2.5,50,0,0
20240037,2024/10/04,14:13,0,,19,2024/10/04,M,20230390,2101126386,1,6615,2,01 BALE,SRI SRIRAM,CORDAGE COTTON 36 KG RED,BY HAND MAT.INAT 1150 HRS.DT 10.04.24 & CHECKED BY DUR,SRI R S MEENA & GATE STAFF SRI S CHATTERJI.,,,,Y,5407,09ADWPK1340G1ZE,N,N,21.375,6,8483.74,6,8483.74,0,0
20240038,2024/10/04,14:16,0,,40,2024/10/04,M,20230422,2101787008,1,3185,2,01 CARTOON,SRI SRIRAM,TAPE NY.19MM BS1893N STEEL GREY V-2,BY HAND MAT.INAT 1150 HRS. DT. 10.04.24 & CHECKED BY,DUR SRI R S MEENA & GATE STAFF SRI S CHATTERJI.,,,,Y,5806,09AAACM9362J1Z2,N,N,19.8571,2.5,1581.12,2.5,1581.12,0,0
20240039,2024/12/04,14:20,0,,20,2024/12/04,M,20230161,2101787014,7,13389,2,07 BALES,SRI SRIRAM,"TAPE NYLON, 66, 21 MM BS 600 KG",BY E RIKSHAW MAT.INAT 1400 HRS.DT 12.04.24 & CHECKED BY,DUR SRI CHARDRSEN & GATE STAFF SRI INDRA DEV.,,,,Y,5806,09ADWPK1340G1ZE,N,N,6.3619,2.5,2129.49,2.5,2129.49,0,0
20240040,2024/12/04,15:04,0,,21,2024/12/04,M,20230394,2101797032,14,90563.7,2,14 BALES,SRI SRIRAM,BRAIDED CORD. NY.CORE.380KGF LT.WT.,BY E RIKSHAW MAT.IN AT. 1400 HRS.DT  12.04.24 & CHECKD,BY DUR SRI CHANDRA SEN & GATE STAFF SRI INDDRA DEV.,,,,Y,5607,09ADWPK1340G1ZE,N,N,4.4286,6,24064.22,6,24064.22,0,0
20240041,2024/12/04,15:08,0,,24000008,2024/12/04,M,20230072,2101211560,22,5974.15,2,22 BLAES,FIRM RPE,CLOTH COTTON C/W 91CM V.NO.A U/D,BY TROLLY MAT.INAT 1500 HRS.DT 12.04.24 & CHECKED BY,DUR SRI RAJESH & GATE STAFF SRI INDR DEV.,,,,N,5208,27AAACT0220G1ZX,N,N,229.52,0,0,0,0,5,68559.35
20240042,2024/12/04,15:14,0,,1,2024/12/04,M,20230562,2110065007,1,73,2,01 BALE,SRI A MOHAN,HELICAL SPRING,BY HAND MT.INAT 10.00 HRS.DT 12.04.24 & CHECKED BY DUR,SRI BHARAT SINGH & GATE STAFF SRI PRADEEP KR/CM.,,,,Y,8804,09ACDPG9588L2ZT,N,N,495.7627,9,3257.16,9,3257.16,0,0
20240043,2024/12/04,15:17,51245,4/3/2024,23241166,2024/31/03,M,20230489,2101221504,3,219,2,03 ROLLS,FIRM REP,MAIN BUOYANCY FABRIC ORANGE AS PER,BY HAND MAT.INAT 1430 HRS.DT 10.04.24 & CHECKED BY DUR,SRI R S MEENA & GATE STAFF SRI INDRA DEV.,,,,N,5906,27AAACA3874D1ZW,N,N,2391.3,0,0,0,0,12,62843.36
20240044,2024/12/04,15:22,0,,3,2024/04/04,M,20230598,9911038957,1,1,2,01 PACK,FIRM REP,LCD INTERACTIVE PANEL,BY  VEH. MAT.INAT 08.04.24 & CHECKED BY DUR SRI ANURAG,AHIRWAR & GATE STAFF SRI S K NIGAM.,,,,Y,8471,09AKQPP6649G1ZE,N,N,199059.32,9,17915.34,9,17915.34,0,0
20240045,2024/12/04,15:27,0,,2286,2024/31/03,M,20230261,2101221373,1,618,2,01 BAG,SRI IRSHAD,NET WOVEN FABRICPOLY 33GSMUD(BS23KG,BY HAND MAT.INAT 1400 HRS.DT. 12.04.24 & CHECKED BY DUR,RAJESH  SINGH & GATE STAFF SRI INDRAD DEV.,,,,N,6005,03ATGPK7409JIZO,N,N,208.381,0,0,0,0,5,6438.97
20240046,2024/13/04,15:29,0,,C-194,2024/30/03,C,20231557,9911038580,1,100,2,01 PACKT,BY POST,PLASTIC STOPPER WITH TWO HOLE BLACK,BY POST MAT.INAT 1200 HRS.DT. 13.04.24 & CHECKED BY,DUR SRI RAJESH S7INGH & GATE STAFF SRI S K NIGAM/JWM/SO,"FIRM : OMKAR UDYOG, N.DELHI",,,N,9606,07AALPG9559P1ZR,N,N,10.93,0,0,0,0,18,196
20240047,2024/15/04,11:37,0,,SI/06/04/,2024/11/04,M,20230545,2101222001,3,1389,2,3 BALE,SUNIL,FAB.COTTON GREY MERCERIZED95-117GSM,BY VEH NO. UP77T9624 MAT. INAT 11:00 HRS. & DATED,15/04/2024 CHECKED BY DUR SHRI P.K MISHRA & GATE STAFF,S.K NIGAM,,,N,5208,27AAACS6430P1ZZ,N,N,590.48,0,0,0,0,5,41008.84
20240048,2024/15/04,11:41,0,,3,2024/15/04,M,20220312,2110019025,1,100,2,1 CARTOON,ANIL KUMAR,ASSY. COIL SPRING,BY HAND MAT. INAT 11:00 HRS. & DATED 15/04/2024 CHECKED,BY DUR SHRI C.B SINGH & GATE STAFF S.K NIGAM,,,,Y,8804,09AAYFS2731C1ZY,N,N,1033.9,9,9305.1,9,9305.1,0,0
20240049,2024/15/04,14:48,0,,3,2024/08/04,M,20230572,2010371489,1,1,2,1 BOX,FIRM REP,"O-RING VITON 70 SHORE 9,5X1 GREEN",BY HAND MAT. INAT 09:25 HRS. & DTD 15/04/2024 CHECKED,BY DUR SHRI P.K MISHRA & GATE STAFF S.K NIGAM,,,,N,3926,27AAGFD4809C1ZQ,N,N,1600,0,0,0,0,18,288
20240050,2024/15/04,14:54,0,,3,2024/08/04,M,20230572,2010371492,1,1,2,1 BOX,FIRM REP,INSULATION INSERT FOR SPARK STAND,BY HAND MAT. INAT 09:25 HRS. & DTD 15/04/2024 CHECKED,BY DUR SHRI P.K MISHRA & GATE STAFF S.K NIGAM,,,,N,7002,27AAGFD4809C1ZQ,N,N,22000,0,0,0,0,18,3960
20240051,2024/15/04,14:56,0,,3,2024/08/04,M,20230572,2010371490,1,1,2,1 BOX,FIRM REP,UV & AIR OPTICAL LENS - Q 101611,BY HAND MAT. INAT 09:25 HRS. & DTD 15/04/2024 CHECKED,BY DUR SHRI P.K MISHRA & GATE STAFF S.K NIGAM,,,,N,9001,27AAGFD4809C1ZQ,N,N,5500,0,0,0,0,18,990
20240052,2024/15/04,14:59,0,,3,2024/08/04,M,20230572,2010371491,1,1,2,1 BOX,FIRM REP,UV & AIR OPTICAL LENS  - Q 101800,BY HAND MAT. INAT 09:25 HRS. & DTD 15/04/2024 CHECKED,BY DUR SHRI P.K MISHRA & GATE STAFF S.K NIGAM,,,,N,9001,27AAGFD4809C1ZQ,N,N,15000,0,0,0,0,18,2700
20240053,2024/15/04,15:02,0,,3,2024/08/04,M,20230572,2010371488,1,1,2,1 BOX,FIRM REP,N/O SWITCH,BY HAND MAT. INAT 09:25 HRS. & DTD 15/04/2024 CHECKED,BY DUR SHRI P.K MISHRA & GATE STAFF S.K NIGAM,,,,N,8481,27AAGFD4809C1ZQ,N,N,23000,0,0,0,0,18,4140
20240054,2024/15/04,15:05,0,,3,2024/08/04,M,20230572,2010371487,1,1,2,1 BOX,FIRM REP,N/C SWITCH,BY HAND MAT. INAT 09:25 HRS. & DTD 15/04/2024 CHECKED,BY DUR SHRI P.K MISHRA & GATE STAFF S.K NIGAM,,,,N,8481,27AAGFD4809C1ZQ,N,N,21000,0,0,0,0,18,3780
20240055,2024/15/04,15:13,0,,132-2425,2024/08/04,M,20230532,2101221989,17,5447,2,17 BUNDLE,ARUN KUMAR,FABRIC NY.93 GM U/D 95 CM.WIDTH,BY VEH NO. UP78FN1518 MAT. INAT 14:40 HRS. & DATED,15/04/2024 CHECKED BY DUR SHRI BHARAT SINGH & GT STAFF,S CHATTER JI,,,N,5407,27AAACH3166K1ZH,N,N,450,0,0,0,0,5,122558
20240056,2024/15/04,15:16,0,,133-2425,2024/08/04,M,20230576,2101221320,6,1960.4,2,6 BUNDLE,ARUN KUMAR,"FAB.NYL.66,93GM.U/D,WIDTH 101+-1 CM",BY VEH NO. UP78FN1518 MAT. INAT 14:40 HRS. & DATED,15/04/2024 CHECKED BY DUR SHRI BHARAT SINGH & GATE,STAFF S CHATTER JI,,,N,5407,27AAACH3166K1ZH,N,N,450,0,0,0,0,5,44109
20240057,2024/16/04,13:30,0,,8,2024/15/04,M,20230570,2101221506,10,10,2,1 BOX,RAM PAL,TRANSOM MADE OF MARINE PLYWOOD HAVI,BY HAND MAT. INAT 11:45 HRS. & DTD 16/04/2024 CHECKED,BY DUR SHRI C.B SINGH & GATE STAFF S.K NIGAM,,,,N,7019,06AACCG2389M1Z9,N,N,19500,0,0,0,0,18,35100
20240058,2024/16/04,14:54,0,,10,2024/15/04,C,20231516,2101221512,40,40,2,1 BOX,RAM PAL,FABRIC ROUND PATCH COMPLETE WITH,BY HAND MAT. INAT 11:45 HRS. & DTD 16/04/2024 CHECKED,BY DUR SHRI C.B SINGH & GATE STAFF S.K NIGAM,,GEEPEE REINFORCED PRODUCTS PVT. LTD. HARYANA,FABRIC ROUND PATCH COMPLETE WITH QTY. 40 SET,N,4016,06AACCG2389M1Z9,N,N,300,0,0,0,0,18,2160
20240059,2024/16/04,15:00,0,,14,2024/16/04,M,20210130,2110005017,1,51,2,1 BOX,MANOJ SRIVASTAVA,MODIFIED COIL SPRING,BY HAND MAT. INAT 12:15 HRS. & DTD 16/04/2024 CHECKED,BY DUR SHRI C.B SINGH & GATE STAFF S.K NIGAM,,,,Y,8804,09AACCS0177M1Z1,N,N,765,9,3511.35,9,3511.35,0,0
20240060,2024/16/04,15:03,0,,15,2024/16/04,M,20220057,2110065001,1,100,2,1 BOX,MANOJ SRIVASTAVA,FASTENER LIFT THE DOT CLOTH TO CLO.,BY HAND MAT. INAT 12:15 HRS. & DTD 16/04/2024 CHECKED,BY DUR SHRI C.B SINGH & GATE STAFF S.K NIGAM,,,,Y,8804,09AACCS0177M1Z1,N,N,405.93,9,3653.37,9,3653.37,0,0
20240061,2024/16/04,15:10,0,,6,2024/16/04,C,20231377,2101221539,100,100,2,1 BUNDLE,DILIP,IDENTIFI.LABEL FOR MAIN PARA BP A9,BY HAND MAT. INAT 14:00 HRS. & DTD 16/04/2024 CHECKED,BY DUR SHRI C.B SINGH & GATE STAFF S.K NIGAM,,"PRIYA ENTERPRISES, KANPUR",IDENTIFI.LABEL FOR MAIN PARA BP A9 QTY. 100 NOS.,Y,5806,09ATWPK3223E1ZJ,N,N,3.59,9,32.5,9,32.5,0,0
20240062,2024/16/04,15:14,0,,5,2024/16/04,C,20231376,2101221543,100,100,2,1 BUNDLE,DILIP,IDENTIFI. LABEL FR DEPL.BAG OF BPA9,BY HAND MAT. INAT 14:00 HRS. & DTD 16/04/2024 CHECKED,BY DUR SHRI C.B SINGH & GATE STAFF S.K NIGAM,,"PRIYA ENTERPRISES, KANPUR",IDENTIFI. LABEL FR DEPL.BAG OF BPA9 QTY. 100 NOS.,Y,5806,09ATWPK3223E1ZJ,N,N,3.59,9,32.5,9,32.5,0,0
20240063,2024/16/04,15:17,0,,4,2024/16/04,C,20231375,2101221545,100,100,2,1 BOX,DILIP,IDENTIFI.LABEL FR CARRYING BAG BPA9,BY HAND MAT. INAT 14:00 HRS. & DTD 16/04/2024 CHECKED,BY DUR SHRI C.B SINGH & GATE STAFF S.K NIGAM,,"PRIYA ENTERPRISES, KANPUR","IDENTIFI.LABEL FR CARRYING BAG BPA9, QTY. 100 NOS.",Y,5806,09ATWPK3223E1ZJ,N,N,3.59,9,32.5,9,32.5,0,0
20240064,2024/16/04,15:22,0,,3,2024/16/04,C,20231374,2101221540,100,100,2,1 BUNDLE,DILIP,IDENTIFI.LABEL AUXILIARY PARA BP A9,BY HAND MAT. INAT 14:00 HRS. & DTD 16/04/2024 CHECKED,BY DUR SHRI C.B SINGH & GATE STAFF S.K NIGAM,,"PRIYA ENTERPRISES, KANPUR","IDENTIFI.LABEL AUXILIARY PARA BP A9, QTY. 100 NOS.",Y,5806,09ATWPK3223E1ZJ,N,N,3.59,9,32.5,9,32.5,0,0
20240065,2024/16/04,15:27,0,,2,2024/16/04,C,20231371,2101221544,100,100,2,1 BUNDLE,DILIP,IDENTI.LABEL OF BP A9 THIMBLE COVER,BY HAND MAT. INAT 14:00 HRS. & 16/04/2024 CHECKED,BY DUR SHRI C.B SINGH & GATE STAFF S.K NIGAM,,"PRIYA ENTERPRISES, KANPUR","IDENTI.LABEL OF BP A9 THIMBLE COVER, QTY. 100 NOS.",Y,5806,09ATWPK3223E1ZJ,N,N,3.59,9,32.5,9,32.5,0,0
